"currency","identifier","row","year","mean_ichange_proportional","lower_ichange_proportional","upper_ichange_proportional","k"
"scaled_energy","bbs_rtrg_108_14",25,1998,0.0346457389025865,0.0317541563454988,0.0374008434662517,5
"scaled_energy","bbs_rtrg_108_14",26,1999,0.0332326701365977,0.0300871334298375,0.0360693069538105,5
"scaled_energy","bbs_rtrg_108_14",27,2000,0.0310762727802291,0.0277723920570069,0.0343018049593656,5
"scaled_energy","bbs_rtrg_108_14",28,2001,0.0282437681002619,0.0246434517004937,0.0318420645502125,5
"scaled_energy","bbs_rtrg_108_14",29,2002,0.0248228391937691,0.0212336987464685,0.0284303011297625,5
"scaled_energy","bbs_rtrg_108_14",30,2003,0.0209185938037156,0.0175592731662696,0.0243097759149798,5
"scaled_energy","bbs_rtrg_108_14",31,2004,0.0166498558496526,0.0135119741568192,0.0196757889503407,5
"scaled_energy","bbs_rtrg_108_14",32,2005,0.0121449384289168,0.00914260666226519,0.0149237804120656,5
"scaled_energy","bbs_rtrg_108_14",33,2006,0.0075370602912017,0.00496502935509146,0.0102340042126802,5
"scaled_energy","bbs_rtrg_108_14",34,2007,0.00295956270906201,0.00083201961778133,0.00574827722331186,5
"scaled_energy","bbs_rtrg_108_14",35,2008,-0.00145893429086475,-0.00373823870585642,0.0014947858781647,5
"scaled_energy","bbs_rtrg_108_14",36,2009,-0.00559932537227292,-0.00801568650281618,-0.0024384284458288,5
"scaled_energy","bbs_rtrg_108_14",37,2010,-0.00935668628172373,-0.012548953564636,-0.00584601051479776,5
"scaled_energy","bbs_rtrg_108_14",38,2011,-0.0126447726359026,-0.0165288273376371,-0.0087579428199387,5
"scaled_energy","bbs_rtrg_108_14",39,2012,-0.0154003443479471,-0.0198224060974704,-0.0112746345518447,5
"scaled_energy","bbs_rtrg_108_14",40,2013,-0.0175873364118637,-0.0225079872822415,-0.0131764603376833,5
"scaled_energy","bbs_rtrg_108_14",41,2014,-0.0192009145865634,-0.0245257277550357,-0.0143424922604973,5
"scaled_energy","bbs_rtrg_108_14",42,2015,-0.0202714600819021,-0.0258632549927928,-0.0150325103329781,5
"scaled_energy","bbs_rtrg_108_14",43,2016,-0.0208685187281149,-0.0266087699959329,-0.0154080965721369,5
"scaled_energy","bbs_rtrg_108_14",44,2017,-0.0211047259495483,-0.0269052834178432,-0.0155535117366655,5
"abundance","bbs_rtrg_108_4",2,1985,-0.00814303619021672,-0.0213500974416976,0.00570384805527907,5
"abundance","bbs_rtrg_108_4",3,1986,-0.00937532364377045,-0.02197258620725,0.00372646285787507,5
"abundance","bbs_rtrg_108_4",4,1987,-0.011982880623618,-0.0232238325792859,-0.000492036312472293,5
"abundance","bbs_rtrg_108_4",5,1988,-0.0156629422906558,-0.0249294565979606,-0.00638411888771465,5
"abundance","bbs_rtrg_108_4",6,1989,-0.0197168748201126,-0.0269790795012052,-0.0115141704056316,5
"abundance","bbs_rtrg_108_4",7,1990,-0.0232905291279573,-0.0289312386363285,-0.0164426340489634,5
"abundance","bbs_rtrg_108_4",8,1991,-0.0255854424616621,-0.0320081104863309,-0.0189968374649839,5
"abundance","bbs_rtrg_108_4",9,1992,-0.0260240163996065,-0.0339695844167773,-0.0186781781249528,5
"abundance","bbs_rtrg_108_4",10,1995,-0.0586861514149518,-0.0846230509675608,-0.0351729534738157,5
"abundance","bbs_rtrg_108_4",11,1996,-0.00725277455959193,-0.0157268821768415,-0.00110156930325368,5
"abundance","bbs_rtrg_108_4",12,1997,0.00127688705805769,-0.00791519265780765,0.00887185316976994,5
"abundance","bbs_rtrg_108_4",13,1999,0.0257605991712124,0.00508841159380406,0.0436328058899211,5
"abundance","bbs_rtrg_108_4",14,2005,0.135410935285774,0.0793581095215227,0.197197854101015,5
"abundance","bbs_rtrg_108_4",15,2010,-0.0232803982647938,-0.0691488709489283,0.0299641369072179,5
"abundance","bbs_rtrg_108_4",16,2011,-0.0182151522818818,-0.0343785319913565,-0.000202153452506238,5
"abundance","bbs_rtrg_108_4",17,2012,-0.0198729050226345,-0.0368054083100085,-0.00107364793299292,5
"scaled_energy","bbs_rtrg_108_4",2,1985,0.0300484333213005,0.0131202004289867,0.0449142318498277,5
"scaled_energy","bbs_rtrg_108_4",3,1986,0.0247958447479614,0.00876336250521765,0.03881661826384,5
"scaled_energy","bbs_rtrg_108_4",4,1987,0.0134538982338511,-0.000630923522021374,0.0253057018619989,5
"scaled_energy","bbs_rtrg_108_4",5,1988,-0.00303950551918391,-0.0142102452816036,0.00596954849228901,5
"scaled_energy","bbs_rtrg_108_4",6,1989,-0.0221281959063546,-0.0307587056448851,-0.0155078949490802,5
"scaled_energy","bbs_rtrg_108_4",7,1990,-0.0406346638939142,-0.0470437729546887,-0.0352049462918073,5
"scaled_energy","bbs_rtrg_108_4",8,1991,-0.0555787836525624,-0.0618421077271426,-0.0482396815248967,5
"scaled_energy","bbs_rtrg_108_4",9,1992,-0.0647253281582269,-0.0718539484783071,-0.0561551865145342,5
"scaled_energy","bbs_rtrg_108_4",10,1995,-0.167756450774408,-0.189362106502486,-0.142159384654852,5
"scaled_energy","bbs_rtrg_108_4",11,1996,-0.0299558277973232,-0.0366484027387788,-0.0209388367984316,5
"scaled_energy","bbs_rtrg_108_4",12,1997,-0.00627412810429436,-0.0129319033023652,0.000348100675388082,5
"scaled_energy","bbs_rtrg_108_4",13,1999,0.0567502902600039,0.0411286964885451,0.0775648325514309,5
"scaled_energy","bbs_rtrg_108_4",14,2005,0.393604791250854,0.320527310935116,0.466207518024926,5
"scaled_energy","bbs_rtrg_108_4",15,2010,-0.0940047266795769,-0.14333641351547,-0.0428341856778359,5
"scaled_energy","bbs_rtrg_108_4",16,2011,-0.0587191191370294,-0.0745923737429656,-0.0429027562244372,5
"scaled_energy","bbs_rtrg_108_4",17,2012,-0.0635602798479675,-0.0800477218896992,-0.0469085726285313,5
"abundance","bbs_rtrg_108_6",2,1992,-0.017851619052144,-0.0439385118819113,0.0155018636450557,5
"abundance","bbs_rtrg_108_6",3,1993,-0.0158148596234788,-0.0409552977666349,0.0163368607456343,5
"abundance","bbs_rtrg_108_6",4,1994,-0.0113128592496017,-0.0343830907446166,0.0182001316450154,5
"abundance","bbs_rtrg_108_6",5,1998,0.0363027731477426,-0.0173266191733453,0.107993513585538,5
"abundance","bbs_rtrg_108_6",6,2000,0.083551641865663,0.0630711847290898,0.102773702611172,5
"abundance","bbs_rtrg_108_6",7,2005,0.35646207971884,0.253863448298904,0.451276925032043,5
"abundance","bbs_rtrg_108_6",8,2006,0.0564869680246652,0.0417165520545437,0.0664403332490769,5
"abundance","bbs_rtrg_108_6",9,2007,0.0472893247331527,0.035833166372713,0.0583887601923356,5
"abundance","bbs_rtrg_108_6",10,2008,0.03610258944047,0.0242745148882462,0.0472506299521579,5
"abundance","bbs_rtrg_108_6",11,2009,0.0238815986272458,0.0111195784106956,0.0364378420658284,5
"abundance","bbs_rtrg_108_6",12,2010,0.0116070531882725,-0.000568496487856609,0.023830577826125,5
"abundance","bbs_rtrg_108_6",13,2011,0.00015505332769412,-0.0106074646637339,0.0106079744129139,5
"abundance","bbs_rtrg_108_6",14,2012,-0.00979719152653602,-0.0181424298056584,-0.000889002223996581,5
"abundance","bbs_rtrg_108_6",15,2013,-0.017826236851213,-0.0256415345942964,-0.00932944398671237,5
"abundance","bbs_rtrg_108_6",16,2014,-0.0237795808110525,-0.0333826046929387,-0.0132181023243692,5
"abundance","bbs_rtrg_108_6",17,2015,-0.0277586987435059,-0.0421490050019072,-0.0147254388865757,5
"abundance","bbs_rtrg_108_6",18,2016,-0.03007199338503,-0.047976431784105,-0.0132234035040316,5
"abundance","bbs_rtrg_108_6",19,2017,-0.0311625459817242,-0.0514162594383044,-0.00959971462615697,5
"abundance","bbs_rtrg_108_6",20,2018,-0.0315171141309606,-0.0529985991968647,-0.00779292105044631,5
"scaled_energy","bbs_rtrg_108_6",2,1992,-0.0506164544950636,-0.0756880663985373,-0.0280717812857885,5
"scaled_energy","bbs_rtrg_108_6",3,1993,-0.0470821183804001,-0.071242101138738,-0.0257880532781408,5
"scaled_energy","bbs_rtrg_108_6",4,1994,-0.0394177394781654,-0.0606164705913109,-0.0209633385352489,5
"scaled_energy","bbs_rtrg_108_6",5,1998,-0.0284922508365465,-0.0859210447783748,0.0165349534266577,5
"scaled_energy","bbs_rtrg_108_6",6,2000,0.0835396145338811,0.0627465808112406,0.106149045576231,5
"scaled_energy","bbs_rtrg_108_6",7,2005,0.399244071019526,0.304655062466995,0.505815070309315,5
"scaled_energy","bbs_rtrg_108_6",8,2006,0.0553163062109733,0.0446367308692812,0.0672983404945876,5
"scaled_energy","bbs_rtrg_108_6",9,2007,0.0412718738428747,0.0302150815553919,0.0525154743413582,5
"scaled_energy","bbs_rtrg_108_6",10,2008,0.0266350088534706,0.0156426732600536,0.0383235293718788,5
"scaled_energy","bbs_rtrg_108_6",11,2009,0.0135049175303901,0.000885097252081771,0.0266613060126188,5
"scaled_energy","bbs_rtrg_108_6",12,2010,0.00351749188920831,-0.00966481166756039,0.0165672716405836,5
"scaled_energy","bbs_rtrg_108_6",13,2011,-0.0023415788444039,-0.0151661941199316,0.0104084259232873,5
"scaled_energy","bbs_rtrg_108_6",14,2012,-0.00381632408860239,-0.0152834099758289,0.00748674528353031,5
"scaled_energy","bbs_rtrg_108_6",15,2013,-0.00136878384230848,-0.0105254981721226,0.00990507961283081,5
"scaled_energy","bbs_rtrg_108_6",16,2014,0.00391778283066468,-0.00671287978491292,0.0146223954068692,5
"scaled_energy","bbs_rtrg_108_6",17,2015,0.0105289878657352,-0.0047173860609541,0.0242658005576657,5
"scaled_energy","bbs_rtrg_108_6",18,2016,0.0168145702543117,-0.00168439059810801,0.0353965586809939,5
"scaled_energy","bbs_rtrg_108_6",19,2017,0.0213852163097392,-0.000286101168344145,0.0428776161517331,5
"scaled_energy","bbs_rtrg_108_6",20,2018,0.0235774913022248,0.000365149773851068,0.0465692427010751,5
"abundance","bbs_rtrg_108_79",2,2003,-0.339057639115854,-0.407320633886666,-0.277932039237827,5
"abundance","bbs_rtrg_108_79",3,2008,-0.269423426532991,-0.320728145866822,-0.202443304453411,5
"abundance","bbs_rtrg_108_79",4,2009,-0.0196089000628556,-0.0312258974431926,-0.00500045755278886,5
"abundance","bbs_rtrg_108_79",5,2010,0.00316843660315895,-0.0126123876947604,0.0205071943076999,5
"abundance","bbs_rtrg_108_79",6,2011,0.0222758962701684,0.00340110627792287,0.0393867817184743,5
"abundance","bbs_rtrg_108_79",7,2012,0.034027554869545,0.0153886527335611,0.0509890081888091,5
"abundance","bbs_rtrg_108_79",8,2014,0.0714304315270576,0.0445217840847976,0.0961794649253543,5
"abundance","bbs_rtrg_108_79",9,2015,0.022495276914652,0.00596242848492783,0.0374947346116737,5
"abundance","bbs_rtrg_108_79",10,2017,0.0133224335032703,-0.0417948306645766,0.0640313119194298,5
"abundance","bbs_rtrg_108_79",11,2018,-0.00196287703859537,-0.0348066956000568,0.0294203185401457,5
"scaled_energy","bbs_rtrg_108_79",2,2003,-0.288059817113074,-0.361707448233771,-0.192884195176547,5
"scaled_energy","bbs_rtrg_108_79",3,2008,-0.12896045940184,-0.193854196783156,-0.0662290798622559,5
"scaled_energy","bbs_rtrg_108_79",4,2009,-0.0251242741871772,-0.0376162561144104,-0.0128590894610394,5
"scaled_energy","bbs_rtrg_108_79",5,2010,-0.0220485923987759,-0.0360888086105689,-0.00738763894569724,5
"scaled_energy","bbs_rtrg_108_79",6,2011,-0.0164266953016969,-0.0321961793489885,-0.00126233300808596,5
"scaled_energy","bbs_rtrg_108_79",7,2012,-0.00812083929768301,-0.0238290459159347,0.0073800604355388,5
"scaled_energy","bbs_rtrg_108_79",8,2014,0.015598967298179,-0.00708196837162449,0.0404322287795177,5
"scaled_energy","bbs_rtrg_108_79",9,2015,0.0247827879139933,0.0125263864959627,0.0401672199183433,5
"scaled_energy","bbs_rtrg_108_79",10,2017,0.0773799543579699,0.0333324580385257,0.122328068887609,5
"scaled_energy","bbs_rtrg_108_79",11,2018,0.0442339835418178,0.0185101441380731,0.0714764638368161,5
"abundance","bbs_rtrg_109_14",2,1971,0.0308032063483924,0.00353954518052049,0.0658221021303373,5
"abundance","bbs_rtrg_109_14",3,1972,0.0323490101866688,0.00586476210940253,0.0662418271355377,5
"abundance","bbs_rtrg_109_14",4,1973,0.0356737807158746,0.010938104118123,0.0669257162075019,5
"abundance","bbs_rtrg_109_14",5,1974,0.0404665668744644,0.0186055273159726,0.0657008641117863,5
"abundance","bbs_rtrg_109_14",6,1975,0.0458606154534001,0.0279139914707969,0.0652973056785274,5
"abundance","bbs_rtrg_109_14",7,1976,0.0506618239365914,0.0369829308710499,0.0678387364132831,5
"abundance","bbs_rtrg_109_14",8,1977,0.0535796195471468,0.0427616388533299,0.0679036693001011,5
"abundance","bbs_rtrg_109_14",9,1978,0.0534555109644818,0.0408899733990553,0.0663845958158365,5
"abundance","bbs_rtrg_109_14",10,1979,0.049468987253513,0.0342191460824474,0.0654866219345742,5
"abundance","bbs_rtrg_109_14",11,1980,0.0412903677643188,0.0248083540305161,0.0586200676658106,5
"abundance","bbs_rtrg_109_14",12,1981,0.0291519993651682,0.0118763854529442,0.0440708808232058,5
"abundance","bbs_rtrg_109_14",13,1982,0.0138239235643559,-0.00208257182607747,0.0257329144190106,5
"abundance","bbs_rtrg_109_14",14,1983,-0.00349765865670814,-0.0185868989233007,0.00720320860939831,5
"abundance","bbs_rtrg_109_14",15,1984,-0.0213606047380147,-0.0349033609668962,-0.010003459555696,5
"abundance","bbs_rtrg_109_14",16,1985,-0.0382474032396058,-0.0501930510799519,-0.0263168309402839,5
"abundance","bbs_rtrg_109_14",17,1986,-0.0527511628126126,-0.0665399750656756,-0.0392405282479245,5
"abundance","bbs_rtrg_109_14",18,1987,-0.0637151172162597,-0.0788896426828312,-0.04905798250454,5
"abundance","bbs_rtrg_109_14",19,1988,-0.0703293525994178,-0.0864115561967985,-0.0544314414373469,5
"abundance","bbs_rtrg_109_14",20,1989,-0.0721900230563395,-0.0880979535341595,-0.0581035177672096,5
"abundance","bbs_rtrg_109_14",21,1990,-0.0693302910331871,-0.0834328019347715,-0.0580664293385903,5
"abundance","bbs_rtrg_109_14",22,1991,-0.0622285588672561,-0.0732222566335073,-0.0507637627233061,5
"abundance","bbs_rtrg_109_14",23,1992,-0.0517907818160968,-0.0620721621339844,-0.0400539256437168,5
"abundance","bbs_rtrg_109_14",24,1993,-0.0392938657914749,-0.0519162711610569,-0.0259676456370041,5
"abundance","bbs_rtrg_109_14",25,1994,-0.0262712660395692,-0.0432705847388922,-0.00965623819931664,5
"abundance","bbs_rtrg_109_14",26,1995,-0.0143246377453231,-0.037399492236135,0.00567839180797638,5
"abundance","bbs_rtrg_109_14",27,1996,-0.00485922502035282,-0.0328587163971636,0.0201246779262994,5
"abundance","bbs_rtrg_109_14",28,1997,0.00123709772125255,-0.0298959544578796,0.0293390805563674,5
"abundance","bbs_rtrg_109_14",29,1998,0.00393049892425385,-0.0285748502548077,0.03334723011373,5
"scaled_energy","bbs_rtrg_109_14",2,1971,0.0301917756825168,-0.00690308099084,0.061797960888463,5
"scaled_energy","bbs_rtrg_109_14",3,1972,0.0341884041777561,-0.0016530288842197,0.0647163476253023,5
"scaled_energy","bbs_rtrg_109_14",4,1973,0.0429914789484847,0.010074520106708,0.0707356643976398,5
"scaled_energy","bbs_rtrg_109_14",5,1974,0.0561816279374671,0.0272575642962229,0.07899462029968,5
"scaled_energy","bbs_rtrg_109_14",6,1975,0.0719803062682379,0.0473956321895189,0.0902280545588532,5
"scaled_energy","bbs_rtrg_109_14",7,1976,0.0877126882432152,0.068338532369611,0.101426885199848,5
"scaled_energy","bbs_rtrg_109_14",8,1977,0.100303995464022,0.0841531225632662,0.112505414683295,5
"scaled_energy","bbs_rtrg_109_14",9,1978,0.106834728944544,0.0937746023454664,0.121628006412767,5
"scaled_energy","bbs_rtrg_109_14",10,1979,0.105105789429013,0.0892487377299279,0.122864546449364,5
"scaled_energy","bbs_rtrg_109_14",11,1980,0.0941008922015909,0.0764756623025337,0.114058768743752,5
"scaled_energy","bbs_rtrg_109_14",12,1981,0.0742209223112229,0.0580153054618218,0.0950757442423315,5
"scaled_energy","bbs_rtrg_109_14",13,1982,0.0472190673980876,0.0323468910141058,0.0672382399209441,5
"scaled_energy","bbs_rtrg_109_14",14,1983,0.0158630226342194,0.00293914112558906,0.0311695627803923,5
"scaled_energy","bbs_rtrg_109_14",15,1984,-0.016560946643247,-0.0275516075876167,-0.00533812898900824,5
"scaled_energy","bbs_rtrg_109_14",16,1985,-0.0467537635706444,-0.0569220400894821,-0.0339391117170262,5
"scaled_energy","bbs_rtrg_109_14",17,1986,-0.0718021309631372,-0.0826034280524219,-0.0588511933835968,5
"scaled_energy","bbs_rtrg_109_14",18,1987,-0.0894222425514701,-0.101307548205261,-0.0750870053219516,5
"scaled_energy","bbs_rtrg_109_14",19,1988,-0.098068505506522,-0.111261970555106,-0.0822391272587667,5
"scaled_energy","bbs_rtrg_109_14",20,1989,-0.0969658242140166,-0.11047896871752,-0.0820853402579414,5
"scaled_energy","bbs_rtrg_109_14",21,1990,-0.0861270891935651,-0.0987050483773889,-0.0738890572351899,5
"scaled_energy","bbs_rtrg_109_14",22,1991,-0.0663921390630327,-0.0780883776666493,-0.0552440364810717,5
"scaled_energy","bbs_rtrg_109_14",23,1992,-0.0394815009541339,-0.0521087601600838,-0.0263782444057087,5
"scaled_energy","bbs_rtrg_109_14",24,1993,-0.00800890152135689,-0.0225067047530161,0.00659322051596466,5
"scaled_energy","bbs_rtrg_109_14",25,1994,0.0246438249278151,0.00622951203381806,0.0422640789099618,5
"scaled_energy","bbs_rtrg_109_14",26,1995,0.0546940952522253,0.0318797208887827,0.0775190714161204,5
"scaled_energy","bbs_rtrg_109_14",27,1996,0.0786247752731627,0.0515852830883313,0.106450188361634,5
"scaled_energy","bbs_rtrg_109_14",28,1997,0.0940982295821792,0.0640630965394111,0.125189178591511,5
"scaled_energy","bbs_rtrg_109_14",29,1998,0.100944911198606,0.0694929308699077,0.133441882425334,5
"abundance","bbs_rtrg_109_2",2,2000,0.0395981313968422,0.0200292670083762,0.0608699655439994,5
"abundance","bbs_rtrg_109_2",3,2001,0.034546514335969,0.0173824928183453,0.0531401503617883,5
"abundance","bbs_rtrg_109_2",4,2002,0.0240070275399664,0.0106592501381649,0.0379560239929089,5
"abundance","bbs_rtrg_109_2",5,2003,0.00939698722071616,0.000125959333882097,0.0206199675457025,5
"abundance","bbs_rtrg_109_2",6,2004,-0.00646803828731291,-0.0144961660950286,0.00381679893354162,5
"abundance","bbs_rtrg_109_2",7,2005,-0.0205530149382191,-0.0318387927579592,-0.00978332724497888,5
"abundance","bbs_rtrg_109_2",8,2006,-0.0304595067428381,-0.0424299096698546,-0.0187641542441984,5
"abundance","bbs_rtrg_109_2",9,2007,-0.0348865097309219,-0.0461070774311428,-0.0261931286044423,5
"abundance","bbs_rtrg_109_2",10,2008,-0.0337527086915828,-0.0439058772563559,-0.0269110902724888,5
"abundance","bbs_rtrg_109_2",11,2009,-0.0280670218202384,-0.0386570624421034,-0.0191438030081485,5
"abundance","bbs_rtrg_109_2",12,2010,-0.0196065855142184,-0.0313697229820507,-0.00759803989922146,5
"abundance","bbs_rtrg_109_2",13,2011,-0.0104459697082665,-0.0236442814241276,0.00327597012254146,5
"abundance","bbs_rtrg_109_2",14,2012,-0.00241362845176669,-0.0149000846090212,0.0106045257212316,5
"abundance","bbs_rtrg_109_2",15,2013,0.00339326640355799,-0.00585608926017006,0.0110894779671452,5
"abundance","bbs_rtrg_109_2",16,2016,0.0248477592015912,-0.00414828985517752,0.0553274107931943,5
"abundance","bbs_rtrg_109_2",17,2017,0.00801957236983995,-0.0094944170724809,0.025922001147248,5
"abundance","bbs_rtrg_109_2",18,2018,0.00713478556873816,-0.0130020631658953,0.0264026724622356,5
"scaled_energy","bbs_rtrg_109_2",2,2000,0.0506353691838171,0.0257735913767641,0.0722967113089109,5
"scaled_energy","bbs_rtrg_109_2",3,2001,0.0413610087467012,0.0193823453538046,0.0603299341796346,5
"scaled_energy","bbs_rtrg_109_2",4,2002,0.0227200430156609,0.00637652287932648,0.0359866911700507,5
"scaled_energy","bbs_rtrg_109_2",5,2003,-0.00168681140344709,-0.0128352763830917,0.00651825911101576,5
"scaled_energy","bbs_rtrg_109_2",6,2004,-0.0260202198295369,-0.034695822837918,-0.0163178340825914,5
"scaled_energy","bbs_rtrg_109_2",7,2005,-0.044737460348846,-0.0549501899292607,-0.0327757540580456,5
"scaled_energy","bbs_rtrg_109_2",8,2006,-0.0541436832898216,-0.0656426224744239,-0.0408432419012417,5
"scaled_energy","bbs_rtrg_109_2",9,2007,-0.0530040941969916,-0.0628106851837855,-0.0409884264689002,5
"scaled_energy","bbs_rtrg_109_2",10,2008,-0.0425467613165921,-0.0501139304999226,-0.0333120360867722,5
"scaled_energy","bbs_rtrg_109_2",11,2009,-0.02607917920206,-0.0344487901017254,-0.0157338018687338,5
"scaled_energy","bbs_rtrg_109_2",12,2010,-0.00822022013957094,-0.0200456477573824,0.00409701911110955,5
"scaled_energy","bbs_rtrg_109_2",13,2011,0.00629965807784464,-0.00744893619899434,0.0193298065395654,5
"scaled_energy","bbs_rtrg_109_2",14,2012,0.0140948617061875,0.0019787805640392,0.0259284108588522,5
"scaled_energy","bbs_rtrg_109_2",15,2013,0.014348834602118,0.00479708789927213,0.0239482781749313,5
"scaled_energy","bbs_rtrg_109_2",16,2016,0.00660611608431462,-0.0296544638785974,0.0408905639901719,5
"scaled_energy","bbs_rtrg_109_2",17,2017,-0.0129232621782069,-0.0311489179472984,0.00499256962560649,5
"scaled_energy","bbs_rtrg_109_2",18,2018,-0.0174883796619998,-0.0385010507989338,0.0028295707825874,5
"abundance","bbs_rtrg_109_4",2,1990,-0.0563765404532383,-0.0707958371098291,-0.0378617442975088,5
"abundance","bbs_rtrg_109_4",3,1993,-0.156391769319424,-0.189865794715462,-0.111943993865202,5
"abundance","bbs_rtrg_109_4",4,1995,-0.0999288966810892,-0.115126604971519,-0.0792795693317555,5
"abundance","bbs_rtrg_109_4",5,2000,-0.185337131136253,-0.214592375638021,-0.156419792542619,5
"abundance","bbs_rtrg_109_4",6,2004,-0.0758559414576379,-0.115199420100954,-0.0472448190010519,5
"abundance","bbs_rtrg_109_4",7,2005,-0.00671938068680109,-0.0155837242466781,0.0014969480472627,5
"abundance","bbs_rtrg_109_4",8,2006,-0.00184489050650769,-0.0106884555295927,0.00730220760868593,5
"abundance","bbs_rtrg_109_4",9,2007,0.00244279478533557,-0.00736619211797266,0.0127346746924636,5
"abundance","bbs_rtrg_109_4",10,2008,0.00591845307620403,-0.00481036871107924,0.017590509640499,5
"abundance","bbs_rtrg_109_4",11,2009,0.00845239913502396,-0.00233199760303889,0.0190783832163003,5
"abundance","bbs_rtrg_109_4",12,2010,0.0100202517418388,0.000215715304769736,0.0188061673506325,5
"abundance","bbs_rtrg_109_4",13,2011,0.0107012368539449,0.0030337189868711,0.0192153159071268,5
"abundance","bbs_rtrg_109_4",14,2012,0.0106641277039856,0.00404440316080277,0.0178426048189051,5
"abundance","bbs_rtrg_109_4",15,2013,0.0101423050481556,0.00388391539306654,0.0168982086968075,5
"abundance","bbs_rtrg_109_4",16,2015,0.0181792683442144,-0.000495837036844765,0.0359993985453198,5
"abundance","bbs_rtrg_109_4",17,2016,0.00800316981285645,-0.00533240602303112,0.0205625029155214,5
"abundance","bbs_rtrg_109_4",18,2017,0.00753369867325188,-0.00737656365495958,0.0214829823376741,5
"abundance","bbs_rtrg_109_4",19,2018,0.00731450837738891,-0.00828858595940176,0.0220065214692261,5
"scaled_energy","bbs_rtrg_109_4",2,1990,-0.116257938579604,-0.133726446762608,-0.101232639189995,5
"scaled_energy","bbs_rtrg_109_4",3,1993,-0.280700329124992,-0.31694043421746,-0.249484602085729,5
"scaled_energy","bbs_rtrg_109_4",4,1995,-0.133039413679252,-0.151208848930891,-0.119498409445438,5
"scaled_energy","bbs_rtrg_109_4",5,2000,-0.0510089011297929,-0.0874909904604329,-0.00643224221797444,5
"scaled_energy","bbs_rtrg_109_4",6,2004,0.104529315729252,0.0637925607497578,0.149094439608229,5
"scaled_energy","bbs_rtrg_109_4",7,2005,0.0163005448005578,0.00855847084951046,0.0261440704677646,5
"scaled_energy","bbs_rtrg_109_4",8,2006,0.00722843164867036,-0.00203838385831667,0.0166308119033594,5
"scaled_energy","bbs_rtrg_109_4",9,2007,-0.00183693446838399,-0.0119033155787768,0.00835344931475531,5
"scaled_energy","bbs_rtrg_109_4",10,2008,-0.00912832856233651,-0.0202356001048637,0.00247145885087428,5
"scaled_energy","bbs_rtrg_109_4",11,2009,-0.0132817510781013,-0.024866623506313,-0.00157300704263809,5
"scaled_energy","bbs_rtrg_109_4",12,2010,-0.0134986025958623,-0.0247293969622359,-0.00335520645276887,5
"scaled_energy","bbs_rtrg_109_4",13,2011,-0.00963278811934394,-0.0186846366769779,-0.000465679712564176,5
"scaled_energy","bbs_rtrg_109_4",14,2012,-0.0022115582124977,-0.0101278193311637,0.00597940438226795,5
"scaled_energy","bbs_rtrg_109_4",15,2013,0.0076105735293835,-0.000425800624207849,0.0164876831679748,5
"scaled_energy","bbs_rtrg_109_4",16,2015,0.0465981709791521,0.0229925361522454,0.069978786365132,5
"scaled_energy","bbs_rtrg_109_4",17,2016,0.0361002471708852,0.0209942601073377,0.0507077053138444,5
"scaled_energy","bbs_rtrg_109_4",18,2017,0.0417794235232981,0.0250522191742256,0.0582866881035338,5
"scaled_energy","bbs_rtrg_109_4",19,2018,0.0444127032422547,0.0269604551419117,0.0618639937812553,5
"abundance","bbs_rtrg_109_45",2,1990,-0.0696571145744504,-0.0899978196265017,-0.0561435134157767,5
"abundance","bbs_rtrg_109_45",3,1991,-0.0681979399135595,-0.0876941558058557,-0.0548365356367542,5
"abundance","bbs_rtrg_109_45",4,1992,-0.0647368952031415,-0.0823255274130756,-0.0517280548358538,5
"abundance","bbs_rtrg_109_45",5,1993,-0.0590128411534003,-0.0738369766766273,-0.0477476295094601,5
"abundance","bbs_rtrg_109_45",6,1995,-0.0907333141262788,-0.108179966427815,-0.0757159917859043,5
"abundance","bbs_rtrg_109_45",7,1998,-0.05553754655257,-0.0717581594209792,-0.0390304271648313,5
"abundance","bbs_rtrg_109_45",8,2002,0.0958642137627651,0.0620845083057283,0.139857909507849,5
"abundance","bbs_rtrg_109_45",9,2003,0.0491497111333402,0.0418175776553756,0.0591770115673414,5
"abundance","bbs_rtrg_109_45",10,2006,0.197733640951921,0.174994525797897,0.225578240043661,5
"abundance","bbs_rtrg_109_45",11,2007,0.0674637009495426,0.0598820363366412,0.0744686028012178,5
"abundance","bbs_rtrg_109_45",12,2008,0.0666683646487594,0.0589842622770325,0.0747818652361461,5
"abundance","bbs_rtrg_109_45",13,2009,0.0642076198085623,0.0555219536947817,0.0724067879569757,5
"abundance","bbs_rtrg_109_45",14,2011,0.120374932924775,0.105680356617834,0.135150423393635,5
"abundance","bbs_rtrg_109_45",15,2012,0.051638936898302,0.0453848738498049,0.0576739310583219,5
"abundance","bbs_rtrg_109_45",16,2013,0.0469579616123912,0.0410044527761745,0.0530199932023119,5
"abundance","bbs_rtrg_109_45",17,2014,0.0427749335072615,0.0352109656334605,0.0504347633901367,5
"abundance","bbs_rtrg_109_45",18,2015,0.0394194348114233,0.0290661821231513,0.0502119059710273,5
"abundance","bbs_rtrg_109_45",19,2016,0.0370428188525583,0.0249922196494389,0.0503675620487631,5
"abundance","bbs_rtrg_109_45",20,2018,0.0717894314765726,0.0441084476372967,0.103882837799855,5
